date,time,hospital_id,hospital_name,emirate,hospital_type,day_of_week,is_weekend,is_public_holiday,month,day_of_year,temperature_C,humidity_pct,expected_visits,daily_ER_visits,critical_cases,prev_day_visits,ma_7,ma_14,dow_num,day_sin,day_cos,lag_1,lag_2,lag_3,lag_7,lag_14,is_holiday,days_since_hol,days_to_next_hol
2024-11-05,18:09:25,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,11,310,39.7,59.2,67.6,11,0,24,81.28571428571429,76.71428571428571,1,-0.8136678304455991,0.5813300798152042,24.0,82.0,73.0,19.0,73.0,0,270,27
2024-11-06,22:14:29,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,11,311,39.4,65.2,67.3,50,2,11,60.285714285714285,76.85714285714286,2,-0.8035476485339116,0.5952404359043674,11.0,24.0,82.0,197.0,48.0,0,271,26
2024-11-07,10:49:02,4,Dubai Hospital,Dubai,Public,Thursday,0,0,11,312,38.3,70.4,66.4,25,0,50,46.285714285714285,73.71428571428571,3,-0.7931896839451843,0.6089746507720486,50.0,11.0,24.0,123.0,69.0,0,272,25
2024-11-08,12:12:24,4,Dubai Hospital,Dubai,Public,Friday,1,0,11,313,38.3,60.7,74.5,37,5,25,43.142857142857146,73.14285714285714,4,-0.7825970017677834,0.6225286602431057,25.0,50.0,11.0,59.0,45.0,0,273,24
2024-11-09,18:26:22,4,Dubai Hospital,Dubai,Public,Saturday,1,0,11,314,38.3,65.4,74.5,91,5,37,45.714285714285715,73.92857142857143,5,-0.7717727365467837,0.6358984534680745,37.0,25.0,50.0,73.0,80.0,0,274,23
2024-11-10,11:18:26,4,Dubai Hospital,Dubai,Public,Sunday,1,0,11,315,41.2,69.5,77.5,47,4,91,40.714285714285715,64.64285714285714,6,-0.7607200913564104,0.6490800741100398,91.0,37.0,25.0,82.0,177.0,0,275,22
2024-11-11,11:01:55,4,Dubai Hospital,Dubai,Public,Monday,0,0,11,316,36.7,57.6,65.2,34,1,47,42.142857142857146,62.285714285714285,0,-0.7494423368521953,0.6620696215153815,47.0,91.0,37.0,24.0,67.0,0,276,21
2024-11-12,05:39:36,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,11,317,39.4,61.5,67.7,31,3,34,45.0,63.142857142857146,1,-0.7379428103031386,0.6748632518680403,34.0,47.0,91.0,11.0,19.0,0,277,20
2024-11-13,19:04:11,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,11,318,41.3,58.8,69.5,30,4,31,42.142857142857146,51.214285714285715,2,-0.7262249146041543,0.6874571793269664,31.0,34.0,47.0,50.0,197.0,0,278,19
2024-11-14,16:34:57,4,Dubai Hospital,Dubai,Public,Thursday,0,0,11,319,34.7,72.7,63.6,33,3,30,43.285714285714285,44.785714285714285,3,-0.7142921172691032,0.699847677146407,30.0,31.0,34.0,25.0,123.0,0,279,18
2024-11-15,11:51:30,4,Dubai Hospital,Dubai,Public,Friday,1,0,11,320,36.9,61.7,73.6,40,6,33,43.714285714285715,43.42857142857143,4,-0.7021479494046978,0.7120310787787131,33.0,30.0,31.0,37.0,59.0,0,280,17
2024-11-16,03:35:51,4,Dubai Hospital,Dubai,Public,Saturday,1,0,11,321,37.6,66.3,74.3,131,11,40,49.42857142857143,47.57142857142857,5,-0.6897960046655887,0.7240037789593305,40.0,33.0,30.0,91.0,73.0,0,281,16
2024-11-17,11:04:13,4,Dubai Hospital,Dubai,Public,Sunday,1,0,11,322,39.5,62.7,76.4,62,8,131,51.57142857142857,46.142857142857146,6,-0.6772399381909491,0.7357622347736527,131.0,40.0,33.0,47.0,82.0,0,282,15
2024-11-18,21:10:46,4,Dubai Hospital,Dubai,Public,Monday,0,0,11,323,36.7,52.5,65.7,26,1,62,50.42857142857143,46.285714285714285,0,-0.6644834655228552,0.7473029667054297,62.0,131.0,40.0,34.0,24.0,0,283,14
2024-11-19,20:05:19,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,11,324,38.3,65.5,67.3,63,6,26,55.0,50.0,1,-0.6515303615068021,0.75862255966641,26.0,62.0,131.0,31.0,11.0,0,284,13
2024-11-20,19:07:05,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,11,325,39.8,64.4,68.7,157,7,63,73.14285714285714,57.642857142857146,2,-0.6383844591746642,0.769717664006921,63.0,26.0,62.0,30.0,50.0,0,285,12
2024-11-21,19:28:30,4,Dubai Hospital,Dubai,Public,Thursday,0,0,11,326,38.2,63.4,67.3,68,6,157,78.14285714285714,60.714285714285715,3,-0.6250496486104377,0.7805849965070866,157.0,63.0,26.0,33.0,25.0,0,286,11
2024-11-22,05:42:27,4,Dubai Hospital,Dubai,Public,Friday,1,0,11,327,37.0,56.3,74.3,24,4,68,75.85714285714286,59.785714285714285,4,-0.6115298757991053,0.7912213413483807,68.0,157.0,63.0,40.0,37.0,0,287,10
2024-11-23,12:25:07,4,Dubai Hospital,Dubai,Public,Saturday,1,0,11,328,37.1,66.4,74.4,75,3,24,67.85714285714286,58.642857142857146,5,-0.5978291414589552,0.801623551065242,24.0,68.0,157.0,131.0,91.0,0,288,9
2024-11-24,18:09:57,4,Dubai Hospital,Dubai,Public,Sunday,1,0,11,329,36.9,62.8,74.3,136,12,75,78.42857142857143,65.0,6,-0.5839514998576998,0.8117885474764613,75.0,24.0,68.0,62.0,47.0,0,289,8
2024-11-25,11:49:07,4,Dubai Hospital,Dubai,Public,Monday,0,0,11,330,33.3,61.5,63.1,38,3,136,80.14285714285714,65.28571428571429,0,-0.5699010576127624,0.821713322596059,136.0,75.0,24.0,26.0,34.0,0,290,7
2024-11-26,13:14:40,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,11,331,39.4,65.1,68.8,21,4,38,74.14285714285714,64.57142857142857,1,-0.5556819724760489,0.8313949395234058,38.0,136.0,75.0,63.0,31.0,0,291,6
2024-11-27,19:10:44,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,11,332,38.6,57.9,68.1,86,7,21,64.0,68.57142857142857,2,-0.5412984521036173,0.8408305333122887,21.0,38.0,136.0,157.0,30.0,0,292,5
2024-11-28,10:16:27,4,Dubai Hospital,Dubai,Public,Thursday,0,0,11,333,38.4,72.0,68.0,58,3,86,62.57142857142857,70.35714285714286,3,-0.5267547528105542,0.8500173118187018,86.0,21.0,38.0,68.0,33.0,0,293,4
2024-11-29,21:20:37,4,Dubai Hospital,Dubai,Public,Friday,1,0,11,334,33.2,61.7,71.0,77,8,58,70.14285714285714,73.0,4,-0.5120551783114646,0.8589525565270845,58.0,86.0,21.0,24.0,40.0,0,294,3
2024-11-30,20:56:24,4,Dubai Hospital,Dubai,Public,Saturday,1,0,11,335,37.5,64.9,75.4,72,8,77,69.71428571428571,68.78571428571429,5,-0.4972040784469378,0.8676336233547726,77.0,58.0,86.0,75.0,131.0,0,295,2
2024-12-01,10:07:20,4,Dubai Hospital,Dubai,Public,Sunday,1,0,12,336,38.3,58.4,76.5,27,2,72,54.142857142857146,66.28571428571429,6,-0.4822058478963526,0.8760579434344281,72.0,77.0,58.0,136.0,62.0,0,296,1
2024-12-02,20:35:28,4,Dubai Hospital,Dubai,Public,Monday,0,1,12,337,33.4,66.7,79.7,39,4,27,54.285714285714285,67.21428571428571,0,-0.46706492487743034,0.8842230238742036,27.0,72.0,77.0,38.0,26.0,1,0,0
2024-12-03,10:50:31,4,Dubai Hospital,Dubai,Public,Tuesday,0,1,12,338,37.9,63.5,85.0,49,1,39,58.285714285714285,66.21428571428571,1,-0.451785789832884,0.8921264484954345,39.0,27.0,72.0,21.0,63.0,1,0,0
2024-12-04,03:19:16,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,12,339,36.6,59.7,66.9,176,15,49,71.14285714285714,67.57142857142857,2,-0.4363729641045924,0.8997658785476209,49.0,39.0,27.0,86.0,157.0,0,1,28
2024-12-05,13:01:16,4,Dubai Hospital,Dubai,Public,Thursday,0,0,12,340,38.7,61.3,69.0,2,0,176,63.142857142857146,62.857142857142854,3,-0.42083100859565564,0.9071390534005044,176.0,49.0,39.0,58.0,68.0,0,2,27
2024-12-06,13:12:33,4,Dubai Hospital,Dubai,Public,Friday,1,0,12,341,37.4,48.3,76.0,44,5,2,58.42857142857143,64.28571428571429,4,-0.4051645224207563,0.9142437912130223,2.0,176.0,49.0,77.0,24.0,0,3,26
2024-12-07,20:55:14,4,Dubai Hospital,Dubai,Public,Saturday,1,0,12,342,37.1,59.5,75.7,44,4,44,54.42857142857143,62.07142857142857,5,-0.3893781415452015,0.9210779895789526,44.0,2.0,176.0,72.0,75.0,0,4,25
2024-12-08,10:55:04,4,Dubai Hospital,Dubai,Public,Sunday,1,0,12,343,35.8,60.6,74.5,144,15,44,71.14285714285714,62.642857142857146,6,-0.37347653741307074,0.9276396261490467,44.0,44.0,2.0,27.0,136.0,0,5,24
2024-12-09,22:57:23,4,Dubai Hospital,Dubai,Public,Monday,0,0,12,344,37.0,57.3,67.7,18,1,144,68.14285714285714,61.214285714285715,0,-0.3574644155648614,0.9339267592294762,144.0,44.0,44.0,39.0,38.0,0,6,23
2024-12-10,18:15:26,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,12,345,37.7,52.0,68.5,60,6,18,69.71428571428571,64.0,1,-0.34134651424503615,0.9399375283564133,18.0,144.0,44.0,49.0,21.0,0,7,22
2024-12-11,21:52:58,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,12,346,37.6,59.0,68.5,97,12,60,58.42857142857143,64.78571428571429,2,-0.3251276029999093,0.9456701548465688,60.0,18.0,144.0,176.0,86.0,0,8,21
2024-12-12,11:28:39,4,Dubai Hospital,Dubai,Public,Thursday,0,0,12,347,32.9,61.6,64.1,166,7,97,81.85714285714286,72.5,3,-0.30881248126625377,0.9511229423235357,97.0,60.0,18.0,2.0,58.0,0,9,20
2024-12-13,22:59:27,4,Dubai Hospital,Dubai,Public,Friday,1,0,12,348,34.4,51.1,73.5,8,1,166,76.71428571428571,67.57142857142857,4,-0.29240597695107734,0.9562942772197719,166.0,97.0,60.0,44.0,77.0,0,10,19
2024-12-14,18:01:03,4,Dubai Hospital,Dubai,Public,Saturday,1,0,12,349,33.9,48.8,73.2,51,3,8,77.71428571428571,66.07142857142857,5,-0.27591294500296043,0.9611826292540837,8.0,166.0,97.0,44.0,72.0,0,11,18
2024-12-15,13:39:28,4,Dubai Hospital,Dubai,Public,Sunday,1,0,12,350,38.0,51.6,77.6,46,7,51,63.714285714285715,67.42857142857143,6,-0.2593382659754056,0.9657865518844574,51.0,8.0,166.0,144.0,27.0,0,12,17
2024-12-16,13:44:34,4,Dubai Hospital,Dubai,Public,Monday,0,0,12,351,36.2,64.4,67.6,97,5,46,75.0,71.57142857142857,0,-0.2426868445825954,0.9701046827361175,46.0,51.0,8.0,18.0,39.0,0,13,16
2024-12-17,22:16:28,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,12,352,32.6,61.5,64.3,52,8,97,73.85714285714286,71.78571428571429,1,-0.22596360824801906,0.974135744004672,97.0,46.0,51.0,60.0,49.0,0,14,15
2024-12-18,21:41:28,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,12,353,36.0,60.7,67.7,52,4,52,67.42857142857143,62.92857142857143,2,-0.20917350564635637,0.9778785428342386,52.0,97.0,46.0,97.0,176.0,0,15,14
2024-12-19,22:05:51,4,Dubai Hospital,Dubai,Public,Thursday,0,0,12,354,32.9,48.8,64.8,123,10,52,61.285714285714285,71.57142857142857,3,-0.19232150523909483,0.9813319716704275,52.0,52.0,97.0,166.0,2.0,0,16,13
2024-12-20,13:59:07,4,Dubai Hospital,Dubai,Public,Friday,1,0,12,355,37.3,60.9,77.4,58,5,123,68.42857142857143,72.57142857142857,4,-0.17541259380427843,0.9844950085880858,123.0,52.0,52.0,8.0,44.0,0,17,12
2024-12-21,18:32:10,4,Dubai Hospital,Dubai,Public,Saturday,1,0,12,356,35.7,68.3,75.7,76,6,58,72.0,74.85714285714286,5,-0.15845177496083632,0.9873667175937016,58.0,123.0,52.0,51.0,44.0,0,18,11
2024-12-22,07:14:08,4,Dubai Hospital,Dubai,Public,Sunday,1,0,12,357,32.4,54.2,72.4,102,9,76,80.0,71.85714285714286,6,-0.14144406768794202,0.9899462489023779,76.0,58.0,123.0,46.0,144.0,0,19,10
2024-12-23,17:24:51,4,Dubai Hospital,Dubai,Public,Monday,0,0,12,358,34.8,65.4,67.0,7,0,102,67.14285714285714,71.07142857142857,0,-0.12439450483979998,0.9922328391893008,102.0,76.0,58.0,97.0,18.0,0,20,9
2024-12-24,22:48:10,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,12,359,32.8,51.9,65.2,30,3,7,64.0,68.92857142857143,1,-0.10730813165636247,0.9942258118156161,7.0,102.0,76.0,52.0,60.0,0,21,8
2024-12-25,10:36:08,4,Dubai Hospital,Dubai,Public,Wednesday,0,0,12,360,33.9,62.5,66.3,92,5,30,69.71428571428571,68.57142857142857,2,-0.09019000427034513,0.9959245770286599,30.0,7.0,102.0,52.0,97.0,0,22,7
2024-12-26,13:25:55,4,Dubai Hospital,Dubai,Public,Thursday,0,0,12,361,38.3,66.1,70.6,86,6,92,64.42857142857143,62.857142857142854,3,-0.07304518821104743,0.9973286321364752,92.0,30.0,7.0,123.0,166.0,0,23,6
2024-12-27,12:34:52,4,Dubai Hospital,Dubai,Public,Friday,1,0,12,362,35.7,54.6,76.4,28,3,86,60.142857142857146,64.28571428571429,4,-0.05587875690537313,0.9984375616565666,86.0,92.0,30.0,58.0,8.0,0,24,5
2024-12-28,12:23:36,4,Dubai Hospital,Dubai,Public,Saturday,1,0,12,363,37.0,50.6,77.9,45,3,28,55.714285714285715,63.857142857142854,5,-0.03869579017652689,0.9992510374388481,28.0,86.0,92.0,76.0,51.0,0,25,4
2024-12-29,19:34:32,4,Dubai Hospital,Dubai,Public,Sunday,1,0,12,364,33.4,51.9,74.2,2,0,45,41.42857142857143,60.714285714285715,6,-0.021501372740813793,0.999768818762748,45.0,28.0,86.0,102.0,46.0,0,26,3
2024-12-30,10:33:52,4,Dubai Hospital,Dubai,Public,Monday,0,0,12,365,31.5,57.9,64.5,36,1,2,45.57142857142857,56.357142857142854,0,-0.004300592702981974,0.9999907524084426,2.0,45.0,28.0,7.0,97.0,0,27,2
2024-12-31,10:00:40,4,Dubai Hospital,Dubai,Public,Tuesday,0,0,12,366,34.5,60.8,67.4,45,7,36,47.714285714285715,55.857142857142854,1,0.012901459949419653,0.9999167727021953,36.0,2.0,45.0,30.0,52.0,0,28,1
2022-01-01,12:37:40,5,Rashid Hospital,Dubai,Public,Saturday,1,1,1,1,35.1,54.5,150.6,26,2,26,26.0,26.0,5,0.017201575418260506,0.9998520419557735,26.0,26.0,26.0,26.0,26.0,1,0,0
2022-01-02,19:48:47,5,Rashid Hospital,Dubai,Public,Sunday,1,0,1,2,34.1,53.3,119.0,231,16,26,128.5,128.5,6,0.03439806061360801,0.9994082116062598,26.0,26.0,26.0,26.0,26.0,0,1,334
2022-01-03,10:52:07,5,Rashid Hospital,Dubai,Public,Monday,0,0,1,3,31.5,55.1,102.6,60,3,231,105.66666666666667,105.66666666666667,0,0.051584366869408364,0.9986686402879997,231.0,26.0,26.0,26.0,26.0,0,2,333
2022-01-04,22:10:11,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,1,4,34.3,56.0,107.1,232,14,60,137.25,137.25,1,0.06875540848113941,0.9976335468520451,60.0,231.0,26.0,26.0,26.0,0,3,332
2022-01-05,18:05:19,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,1,5,31.9,48.3,103.8,74,8,232,124.6,124.6,2,0.08590610426133272,0.9963032375991965,232.0,60.0,231.0,26.0,26.0,0,4,331
2022-01-06,00:45:29,5,Rashid Hospital,Dubai,Public,Thursday,0,0,1,6,32.3,53.6,104.7,86,7,74,118.16666666666667,118.16666666666667,3,0.10303137904317879,0.9946781061893646,74.0,232.0,60.0,26.0,26.0,0,5,330
2022-01-07,11:27:30,5,Rashid Hospital,Dubai,Public,Friday,1,0,1,7,30.8,53.3,114.9,48,4,86,108.14285714285714,108.14285714285714,4,0.1201261651823505,0.9927586335250793,86.0,74.0,232.0,26.0,26.0,0,6,329
2022-01-08,18:39:40,5,Rashid Hospital,Dubai,Public,Saturday,1,0,1,8,31.2,44.3,116.1,103,10,48,119.14285714285714,107.5,5,0.13718540405660057,0.9905453876091833,48.0,86.0,74.0,26.0,26.0,0,7,328
2022-01-09,22:27:08,5,Rashid Hospital,Dubai,Public,Sunday,1,0,1,9,32.4,54.9,118.4,100,8,103,100.42857142857143,106.66666666666667,6,0.1542040475626894,0.988039023376751,103.0,48.0,86.0,231.0,26.0,0,8,327
2022-01-10,18:06:48,5,Rashid Hospital,Dubai,Public,Monday,0,0,1,10,31.8,45.8,105.2,62,4,100,100.71428571428571,102.2,0,0.17117705961019986,0.985240282501282,100.0,103.0,48.0,60.0,26.0,0,9,326
2022-01-11,17:21:09,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,1,11,31.3,42.1,104.6,109,8,62,83.14285714285714,102.81818181818181,1,0.18809941761179758,0.9821499931752291,62.0,100.0,103.0,232.0,26.0,0,10,325
2022-01-12,12:03:10,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,1,12,30.5,51.4,103.7,217,14,109,103.57142857142857,112.33333333333333,2,0.20496611396949532,0.9787690698649216,109.0,62.0,100.0,74.0,26.0,0,11,324
2022-01-13,13:19:54,5,Rashid Hospital,Dubai,Public,Thursday,0,0,1,13,30.5,43.6,103.9,123,4,217,108.85714285714286,113.15384615384616,3,0.22177215755648186,0.975098513039961,217.0,109.0,62.0,86.0,26.0,0,12,323
2022-01-14,22:07:03,5,Rashid Hospital,Dubai,Public,Friday,1,0,1,14,32.8,52.1,120.7,48,5,123,108.85714285714286,108.5,4,0.23851257519407648,0.9711394088771653,123.0,217.0,109.0,48.0,26.0,0,13,322
2022-01-15,20:26:16,5,Rashid Hospital,Dubai,Public,Saturday,1,0,1,15,28.9,38.9,114.2,87,5,48,106.57142857142857,112.85714285714286,5,0.2551824131233728,0.9668929289391521,48.0,123.0,217.0,103.0,26.0,0,14,321
2022-01-16,15:23:12,5,Rashid Hospital,Dubai,Public,Sunday,1,0,1,16,27.4,53.9,111.8,195,11,87,120.14285714285714,110.28571428571429,6,0.2717767384711357,0.9623603298276545,87.0,48.0,123.0,100.0,231.0,0,15,320
2022-01-17,11:55:05,5,Rashid Hospital,Dubai,Public,Monday,0,0,1,17,30.5,51.3,105.0,85,7,195,123.42857142857143,112.07142857142857,0,0.2882906407095177,0.9575429528116719,195.0,87.0,48.0,62.0,60.0,0,16,319
2022-01-18,11:13:11,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,1,18,32.3,52.3,108.1,119,9,85,124.85714285714286,104.0,1,0.3047192331091634,0.9524422234305676,85.0,195.0,87.0,109.0,232.0,0,17,318
2022-01-19,21:21:45,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,1,19,27.8,46.4,101.3,95,5,119,107.42857142857143,105.5,2,0.321057654185271,0.9470596510722283,119.0,85.0,195.0,217.0,74.0,0,18,317
2022-01-20,21:06:30,5,Rashid Hospital,Dubai,Public,Thursday,0,0,1,20,30.3,57.4,105.5,53,1,95,97.42857142857143,103.14285714285714,3,0.3373010691361842,0.9413968285264122,95.0,119.0,85.0,123.0,86.0,0,19,316
2022-01-21,12:18:26,5,Rashid Hospital,Dubai,Public,Friday,1,0,1,21,32.0,41.6,121.6,104,12,53,105.42857142857143,107.14285714285714,4,0.3534446712740877,0.9354554315134164,53.0,95.0,119.0,48.0,48.0,0,20,315
2022-01-22,10:12:29,5,Rashid Hospital,Dubai,Public,Saturday,1,0,1,22,30.5,42.7,119.2,156,10,104,115.28571428571429,110.92857142857143,5,0.3694836834473831,0.9292372181882051,104.0,53.0,95.0,87.0,103.0,0,21,314
2022-01-23,00:38:33,5,Rashid Hospital,Dubai,Public,Sunday,1,0,1,23,31.0,47.1,120.4,109,5,156,103.0,111.57142857142857,6,0.38541335945432564,0.9227440286201427,156.0,104.0,53.0,195.0,100.0,0,22,313
2022-01-24,11:29:02,5,Rashid Hospital,Dubai,Public,Monday,0,0,1,24,29.9,56.3,106.0,256,16,109,127.42857142857143,125.42857142857143,0,0.4012289854475009,0.9159777842484877,109.0,156.0,104.0,85.0,62.0,0,23,312
2022-01-25,11:26:28,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,1,25,33.0,46.5,111.2,83,7,256,122.28571428571429,123.57142857142857,1,0.4169258813287287,0.908940487313808,256.0,109.0,156.0,119.0,109.0,0,24,311
2022-01-26,10:12:37,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,1,26,33.4,48.7,112.1,138,9,83,128.42857142857142,117.92857142857143,2,0.4324994021339788,0.901634220265486,83.0,256.0,109.0,95.0,217.0,0,25,310
2022-01-27,13:17:30,5,Rashid Hospital,Dubai,Public,Thursday,0,0,1,27,31.5,50.3,109.4,18,1,138,123.42857142857143,110.42857142857143,3,0.44794493940789115,0.8940611451454876,138.0,83.0,256.0,53.0,123.0,0,26,309
2022-01-28,13:52:49,5,Rashid Hospital,Dubai,Public,Friday,1,0,1,28,29.1,47.3,118.3,41,0,18,114.42857142857143,109.92857142857143,4,0.4632579225674917,0.88622350294858,18.0,138.0,83.0,104.0,48.0,0,27,308
2022-01-29,10:43:20,5,Rashid Hospital,Dubai,Public,Saturday,1,0,1,29,25.4,40.7,111.8,5,1,41,92.85714285714286,104.07142857142857,5,0.4784338202547012,0.8781236129591848,41.0,18.0,138.0,156.0,87.0,0,28,307
2022-01-30,20:25:02,5,Rashid Hospital,Dubai,Public,Sunday,1,0,1,30,27.8,45.4,116.5,176,8,5,102.42857142857143,102.71428571428571,6,0.49346814167723735,0.8697638720650646,5.0,41.0,18.0,109.0,195.0,0,29,306
2022-01-31,06:12:57,5,Rashid Hospital,Dubai,Public,Monday,0,0,1,31,26.6,50.3,102.2,36,1,176,71.0,99.21428571428571,0,0.5083564379375122,0.8611467540480452,176.0,5.0,41.0,256.0,85.0,0,30,305
2022-02-01,19:28:27,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,2,32,26.6,42.2,102.6,119,6,36,76.14285714285714,99.21428571428571,1,0.5230943033491326,0.8522748088519838,36.0,176.0,5.0,83.0,119.0,0,31,304
2022-02-02,10:09:06,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,2,33,26.5,47.5,102.6,57,5,119,64.57142857142857,96.5,2,0.5376773767406141,0.8431506618282,119.0,36.0,176.0,138.0,95.0,0,32,303
2022-02-03,21:46:18,5,Rashid Hospital,Dubai,Public,Thursday,0,0,2,34,29.4,48.7,107.7,161,14,57,85.0,104.21428571428571,3,0.5521013427459208,0.8337770129585915,57.0,119.0,36.0,18.0,53.0,0,33,302
2022-02-04,10:16:19,5,Rashid Hospital,Dubai,Public,Friday,1,0,2,35,28.2,42.1,118.6,148,8,161,100.28571428571429,107.35714285714286,4,0.5663619330814524,0.8241566360566663,161.0,57.0,119.0,41.0,104.0,0,34,301
2022-02-05,13:22:26,5,Rashid Hospital,Dubai,Public,Saturday,1,0,2,36,27.0,48.6,116.5,73,3,148,110.0,101.42857142857143,5,0.580454927809098,0.8142923779467267,148.0,161.0,57.0,5.0,156.0,0,35,300
2022-02-06,10:36:01,5,Rashid Hospital,Dubai,Public,Sunday,1,0,2,37,25.4,47.0,113.9,34,5,73,89.71428571428571,96.07142857142857,6,0.5943761565849831,0.804187157621448,73.0,148.0,161.0,176.0,109.0,0,36,299
2022-02-07,12:53:24,5,Rashid Hospital,Dubai,Public,Monday,0,0,2,38,26.9,38.6,104.4,124,4,34,102.28571428571429,86.64285714285714,0,0.6081214998935418,0.7938439653781019,34.0,73.0,148.0,36.0,256.0,0,37,298
2022-02-08,18:39:34,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,2,39,29.5,37.7,108.9,206,9,124,114.71428571428571,95.42857142857143,1,0.6216868902665479,0.7832658619336791,124.0,34.0,73.0,119.0,83.0,0,38,297
2022-02-09,21:42:26,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,2,40,28.1,47.3,106.8,94,7,206,120.0,92.28571428571429,2,0.6350683134867438,0.7724559775191742,206.0,124.0,34.0,57.0,138.0,0,39,296
2022-02-10,12:59:19,5,Rashid Hospital,Dubai,Public,Thursday,0,0,2,41,26.3,40.5,104.0,102,1,94,111.57142857142857,98.28571428571429,3,0.6482618097757122,0.7614175109532997,94.0,206.0,124.0,161.0,18.0,0,40,295
2022-02-11,20:33:04,5,Rashid Hospital,Dubai,Public,Friday,1,0,2,42,28.2,43.8,120.2,31,3,102,94.85714285714286,97.57142857142857,4,0.6612634749656386,0.7501537286959042,102.0,94.0,206.0,148.0,41.0,0,41,294
2022-02-12,22:03:52,5,Rashid Hospital,Dubai,Public,Saturday,1,0,2,43,30.3,38.0,124.4,26,3,31,88.14285714285714,99.07142857142857,5,0.6740694616546161,0.7386679638813748,31.0,102.0,94.0,73.0,5.0,0,42,293
2022-02-13,12:29:27,5,Rashid Hospital,Dubai,Public,Sunday,1,0,2,44,26.5,27.7,117.4,120,10,26,100.42857142857143,95.07142857142857,6,0.6866759803451553,0.726963615332308,26.0,31.0,102.0,34.0,176.0,0,43,292
2022-02-14,14:49:29,5,Rashid Hospital,Dubai,Public,Monday,0,0,2,45,24.3,42.3,101.3,55,0,120,90.57142857142857,96.42857142857143,0,0.6990793005655562,0.7150441465537444,120.0,26.0,31.0,124.0,36.0,0,44,291
2022-02-15,22:11:23,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,2,46,31.9,49.7,114.5,23,0,55,64.42857142857143,89.57142857142857,1,0.7112757519738152,0.7029130847082615,55.0,120.0,26.0,206.0,119.0,0,45,290
2022-02-16,20:55:45,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,2,47,27.4,41.1,107.1,71,3,23,61.142857142857146,90.57142857142857,2,0.7232617254437388,0.6905740195722294,23.0,55.0,120.0,94.0,57.0,0,46,289
2022-02-17,10:52:20,5,Rashid Hospital,Dubai,Public,Thursday,0,0,2,48,25.0,46.8,103.0,50,2,71,53.714285714285715,82.64285714285714,3,0.7350336741329412,0.6780306024735382,71.0,23.0,55.0,102.0,161.0,0,47,288
2022-02-18,11:37:35,5,Rashid Hospital,Dubai,Public,Friday,1,0,2,49,24.7,38.7,115.2,74,5,50,59.857142857142854,77.35714285714286,4,0.746588114532413,0.6652865452111116,50.0,71.0,23.0,31.0,148.0,0,48,287
2022-02-19,11:34:13,5,Rashid Hospital,Dubai,Public,Saturday,1,0,2,50,26.6,53.2,118.9,92,3,74,69.28571428571429,78.71428571428571,5,0.7579216274973472,0.6523456189565257,74.0,50.0,71.0,26.0,73.0,0,49,286
2022-02-20,19:16:55,5,Rashid Hospital,Dubai,Public,Sunday,1,0,2,51,25.6,45.6,117.1,55,5,92,60.0,80.21428571428571,6,0.7690308592589181,0.6392116531380588,92.0,74.0,50.0,120.0,34.0,0,50,285
2022-02-21,18:41:36,5,Rashid Hospital,Dubai,Public,Monday,0,0,2,52,27.0,42.3,107.2,63,3,55,61.142857142857146,75.85714285714286,0,0.7799125224167177,0.6258885343075018,55.0,92.0,74.0,55.0,124.0,0,51,284
2022-02-22,21:42:53,5,Rashid Hospital,Dubai,Public,Tuesday,0,0,2,53,27.4,48.5,108.1,63,6,63,66.85714285714286,65.64285714285714,1,0.7905633969115482,0.612380204990065,63.0,55.0,92.0,23.0,206.0,0,52,283
2022-02-23,11:15:57,5,Rashid Hospital,Dubai,Public,Wednesday,0,0,2,54,27.1,36.5,107.7,256,13,63,93.28571428571429,77.21428571428571,2,0.8009803309782905,0.5986906625177214,63.0,63.0,55.0,71.0,94.0,0,53,282
